mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_mlp__activation,param_mlp__alpha,param_mlp__hidden_layer_sizes,param_mlp__learning_rate,param_mlp__learning_rate_init,param_scaler__with_centering,param_scaler__with_scaling,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
57.610630130767824,7.714621935152647,0.06497087478637695,0.011107064306980576,relu,0.0001,"(100,)",constant,0.001,False,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (100,), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'scaler__with_centering': False, 'scaler__with_scaling': True}",0.6019830928621369,0.5972036860502066,0.6877503019515606,0.5867768595041323,0.6283534647171011,0.6204134810170274,0.03635130504251635,90
48.81176128387451,24.437591416333344,0.05764994621276855,0.016444811569391243,relu,0.0001,"(100,)",constant,0.001,False,False,"{'mlp__activation': 'relu', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (100,), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'scaler__with_centering': False, 'scaler__with_scaling': False}",0.5955634653276553,0.6031140768986336,0.6862246519610959,0.5783216783216784,0.5872218690400508,0.6100891483098227,0.038957275608471516,316
16.84396963119507,3.060282362679895,0.03306317329406738,0.0012635960396989259,relu,0.0001,"(100,)",constant,0.01,True,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (100,), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.01, 'scaler__with_centering': True, 'scaler__with_scaling': True}",0.5776393567660332,0.617286304416905,0.6715402708028733,0.593261284170375,0.6129688493324857,0.6145392130977344,0.03185430203069465,270
18.280369377136232,2.136057551509319,0.033370685577392575,0.001508978633085538,relu,0.0001,"(100,)",constant,0.01,True,False,"{'mlp__activation': 'relu', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (100,), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.01, 'scaler__with_centering': True, 'scaler__with_scaling': False}",0.5846945909870972,0.588433428662218,0.6653105333418091,0.589701207883026,0.6231404958677685,0.6102560513483838,0.030819219992489228,315
26.962986755371094,4.763518174103239,0.057968854904174805,0.004487414519043786,relu,0.0001,"(100,)",constant,0.01,False,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (100,), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.01, 'scaler__with_centering': False, 'scaler__with_scaling': True}",0.598487256085934,0.5855735621226565,0.6699510520628059,0.5992371265098538,0.6309599491417673,0.6168417891846035,0.03047763540959641,217
24.623453283309935,8.903170048092997,0.04892034530639648,0.027677908412356133,relu,0.0001,"(100,)",constant,0.01,False,False,"{'mlp__activation': 'relu', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (100,), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.01, 'scaler__with_centering': False, 'scaler__with_scaling': False}",0.5696942731837539,0.5762313314267556,0.64929120844193,0.5998092816274635,0.6210425937698665,0.603213737689954,0.029340063018451615,334
52.65491166114807,12.365848844136622,0.05727176666259766,0.01107119049948162,relu,0.0001,"(50, 50)",constant,0.001,True,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (50, 50), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'scaler__with_centering': True, 'scaler__with_scaling': True}",0.5979787707366682,0.6053384175405148,0.6717945458012841,0.5769230769230769,0.6320406865861411,0.616815099517537,0.03265716764531389,218
66.65342812538147,10.56934776001755,0.052753639221191403,0.01563947475055695,relu,0.0001,"(50, 50)",constant,0.001,True,False,"{'mlp__activation': 'relu', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (50, 50), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'scaler__with_centering': True, 'scaler__with_scaling': False}",0.5950549799783894,0.6046393390530664,0.6848261394698366,0.591163382072473,0.6201525746980292,0.619167283054359,0.034318330414362455,146
72.43103332519532,24.710956868258478,0.11672763824462891,0.013616296515227949,relu,0.0001,"(50, 50)",constant,0.001,False,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (50, 50), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'scaler__with_centering': False, 'scaler__with_scaling': True}",0.5916227038708447,0.598093422306959,0.6897845019388469,0.5907819453273999,0.6270184361093452,0.6194602019106792,0.03756738491580635,133
157.82713136672973,64.43716157424478,0.13483176231384278,0.020851360228385102,relu,0.0001,"(50, 50)",constant,0.001,False,False,"{'mlp__activation': 'relu', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (50, 50), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'scaler__with_centering': False, 'scaler__with_scaling': False}",0.5901608084917054,0.6045757864632983,0.6688068145699574,0.591036236490782,0.624411951684679,0.6157983195400843,0.029259129113527377,247
34.758831357955934,10.020497073576326,0.061393213272094724,0.018355636992735902,relu,0.0001,"(50, 50)",constant,0.01,True,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (50, 50), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.01, 'scaler__with_centering': True, 'scaler__with_scaling': True}",0.5989321807665416,0.6027963139497935,0.6804398957472506,0.5971392244119517,0.6193897012078831,0.619739463216684,0.03135426269881572,123
25.0889639377594,5.803290380701681,0.035747718811035153,0.0013456275613311893,relu,0.0001,"(50, 50)",constant,0.01,True,False,"{'mlp__activation': 'relu', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (50, 50), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.01, 'scaler__with_centering': True, 'scaler__with_scaling': False}",0.5927667959066929,0.6073721004130919,0.6669633208314792,0.5958677685950413,0.6268277177368087,0.6179595406966227,0.027257401592659266,182
34.28366098403931,12.440549305029304,0.06776127815246583,0.01133641241363967,relu,0.0001,"(50, 50)",constant,0.01,False,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (50, 50), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.01, 'scaler__with_centering': False, 'scaler__with_scaling': True}",0.5861564863662365,0.6052113123609787,0.6841904519738097,0.5959949141767323,0.6139224411951685,0.6170951212145851,0.034800839312821484,204
35.452322816848756,12.025750773338324,0.04821643829345703,0.010249172099979125,relu,0.0001,"(50, 50)",constant,0.01,False,False,"{'mlp__activation': 'relu', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (50, 50), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.01, 'scaler__with_centering': False, 'scaler__with_scaling': False}",0.5805631475243119,0.5745789640927867,0.668679677070752,0.6041322314049586,0.5865861411315957,0.602908032244881,0.03433843919498825,335
132.3100898742676,53.133489098253264,0.13052763938903808,0.06172858189442524,relu,0.0001,"(100, 50)",constant,0.001,True,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (100, 50), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'scaler__with_centering': True, 'scaler__with_scaling': True}",0.5921311892201105,0.6011439466158246,0.6829190769817558,0.5818181818181818,0.6259376986649714,0.6167900186601688,0.03614586896408322,219
151.90386562347413,44.034044847282374,0.15919947624206543,0.05338529925364053,relu,0.0001,"(100, 50)",constant,0.001,True,False,"{'mlp__activation': 'relu', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (100, 50), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'scaler__with_centering': True, 'scaler__with_scaling': False}",0.5968982393694782,0.6050206545916746,0.6866060644587121,0.5920534011443103,0.6206611570247934,0.6202479033177937,0.03457045614887765,100
116.40516476631164,49.14868624598084,0.16232709884643554,0.05580046340988384,relu,0.0001,"(100, 50)",constant,0.001,False,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (100, 50), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'scaler__with_centering': False, 'scaler__with_scaling': True}",0.5951185406470476,0.6095328884652049,0.6778971457631429,0.5898283534647171,0.6267641449459631,0.619828214657215,0.031738498047050506,118
175.8727080821991,26.916103068214237,0.15618691444396973,0.019829744549532517,relu,0.0001,"(100, 50)",constant,0.001,False,False,"{'mlp__activation': 'relu', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (100, 50), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'scaler__with_centering': False, 'scaler__with_scaling': False}",0.5948642979724147,0.6107403876707976,0.6851439832178501,0.5975842339478703,0.6258741258741258,0.6228414057366117,0.033039026850326086,23
49.937359714508055,11.362521111412835,0.09256629943847657,0.019809233585551436,relu,0.0001,"(100, 50)",constant,0.01,True,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (100, 50), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.01, 'scaler__with_centering': True, 'scaler__with_scaling': True}",0.5815801182228437,0.6040673657451541,0.6813298582416883,0.5780038143674507,0.6242212333121424,0.6138404779778559,0.03763797954903431,283
43.736812591552734,6.706371696192433,0.05307197570800781,0.002249658304055081,relu,0.0001,"(100, 50)",constant,0.01,True,False,"{'mlp__activation': 'relu', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (100, 50), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.01, 'scaler__with_centering': True, 'scaler__with_scaling': False}",0.5913684611962118,0.6083889418493804,0.6669633208314792,0.6012714558169103,0.629561347743166,0.6195107054874296,0.02683697405242954,132
41.218193435668944,6.606006568554635,0.07996034622192383,0.007830222443438183,relu,0.0001,"(100, 50)",constant,0.01,False,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (100, 50), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.01, 'scaler__with_centering': False, 'scaler__with_scaling': True}",0.6017924108561622,0.6087702573879885,0.687051045705931,0.5897647806738716,0.6235219326128417,0.6221800854473589,0.034223602341253406,36
39.975083875656125,13.275914734839825,0.059600830078125,0.012344361523025798,relu,0.0001,"(100, 50)",constant,0.01,False,False,"{'mlp__activation': 'relu', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (100, 50), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.01, 'scaler__with_centering': False, 'scaler__with_scaling': False}",0.6091654484205173,0.6085160470289164,0.6779607145127455,0.591290527654164,0.6186904005085824,0.6211246276249851,0.0297601681021071,68
377.4631462574005,91.37084026940765,0.45633625984191895,0.0699240203532836,relu,0.0001,"(100, 100)",constant,0.001,True,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (100, 100), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'scaler__with_centering': True, 'scaler__with_scaling': True}",0.5931481599186423,0.6045122338735304,0.684317589473015,0.5916083916083916,0.6200254291163382,0.6187223607979835,0.03433822009077372,157
274.92065658569334,101.31929199479193,0.36585125923156736,0.14010003777197655,relu,0.0001,"(100, 100)",constant,0.001,True,False,"{'mlp__activation': 'relu', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (100, 100), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'scaler__with_centering': True, 'scaler__with_scaling': False}",0.5913684611962118,0.5993009215125517,0.673065920793338,0.5900826446280992,0.6157024793388429,0.6139040854938088,0.030957793145167535,280
132.694686794281,23.578128016713087,0.22900137901306153,0.022179046464780142,relu,0.0001,"(100, 100)",constant,0.001,False,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (100, 100), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'scaler__with_centering': False, 'scaler__with_scaling': True}",0.5900972478230471,0.6074992055926279,0.6863517894603013,0.5936427209154482,0.6283534647171011,0.6211888857017052,0.03524322261263293,66
