mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_rf__class_weight,param_rf__criterion,param_rf__max_depth,param_rf__max_features,param_rf__min_samples_leaf,param_rf__min_samples_split,param_rf__n_estimators,param_scaler__with_mean,param_scaler__with_std,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
42.87883467674256,0.23609660406156943,0.7837779521942139,0.04721002968400913,,entropy,20,sqrt,1,2,150,False,True,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 150, 'scaler__with_mean': False, 'scaler__with_std': True}",0.5638466916671964,0.5776930409914204,0.6303477210603268,0.5640178003814368,0.5990464081373172,0.5869903324475395,0.02519927409619416,99
43.38660488128662,0.3221021810167033,0.7039481639862061,0.03472689519423014,,entropy,20,sqrt,1,2,150,False,False,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 150, 'scaler__with_mean': False, 'scaler__with_std': False}",0.5646094196910951,0.5778201461709565,0.6303477210603268,0.5630006357279085,0.5986013986013986,0.5868758642503371,0.025199673055686163,100
27.738548231124877,0.45509985371378375,0.4380481719970703,0.014593697490882565,,entropy,20,sqrt,1,5,100,True,True,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 100, 'scaler__with_mean': True, 'scaler__with_std': True}",0.5684230598105892,0.5792818557356212,0.6374674210158287,0.5677685950413223,0.6013986013986014,0.5908679066003926,0.026283059917936776,96
28.26870403289795,0.5116694977854606,0.42935776710510254,0.004738418834625877,,entropy,20,sqrt,1,5,100,True,False,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 100, 'scaler__with_mean': True, 'scaler__with_std': False}",0.5688679844911968,0.5832856688910073,0.6374674210158287,0.5699936427209155,0.6023521932612842,0.5923933820760465,0.025569473990413677,94
27.928976917266844,0.07203453691434772,0.47138323783874514,0.0747047495828341,,entropy,20,sqrt,1,5,100,False,True,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 100, 'scaler__with_mean': False, 'scaler__with_std': True}",0.5693129091718044,0.5809977756593582,0.637403852266226,0.5680864589955499,0.6032422123331215,0.591808641685212,0.02605887381600822,95
28.157408142089842,0.25139145462870655,0.4501140594482422,0.02510407122522447,,entropy,20,sqrt,1,5,100,False,False,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 100, 'scaler__with_mean': False, 'scaler__with_std': False}",0.5680416957986398,0.582650142993327,0.6393744835039095,0.5713286713286714,0.6026064844246662,0.5928002956098428,0.026238753130000087,89
34.60916147232056,0.279468007810134,0.5643528938293457,0.024047554113060074,,entropy,20,sqrt,1,5,125,True,True,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 125, 'scaler__with_mean': True, 'scaler__with_std': True}",0.5688044238225386,0.5820781696854147,0.6398194647511284,0.5708200890019072,0.6011443102352193,0.5925332914992416,0.026282936367649265,92
34.67450337409973,0.27351896462802694,0.5724048137664794,0.0631258066963698,,entropy,20,sqrt,1,5,125,True,False,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 125, 'scaler__with_mean': True, 'scaler__with_std': False}",0.5691222271658298,0.5820781696854147,0.6391837772551013,0.5686586141131595,0.6045772409408773,0.5927240058320765,0.0266403093273378,91
34.799988985061646,0.1794642979553427,0.5395310878753662,0.01253577711315698,,entropy,20,sqrt,1,5,125,False,True,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 125, 'scaler__with_mean': False, 'scaler__with_std': True}",0.569185787834488,0.5813790911979663,0.6380395397622529,0.5706293706293706,0.6048951048951049,0.5928257788638366,0.02597117316690546,88
34.6480194568634,0.22046644119046152,0.5280431747436524,0.009910629471174102,,entropy,20,sqrt,1,5,125,False,False,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 125, 'scaler__with_mean': False, 'scaler__with_std': False}",0.5686773024852222,0.5837940896091516,0.6391202085054987,0.5706929434202161,0.6026700572155118,0.59299092024712,0.026055826222577436,86
