mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_learning_rate,param_learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
35.755273771286014,10.404937384945875,0.05316905975341797,0.0077717116869385145,relu,0.0001,"(50, 50)",constant,0.01,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'constant', 'learning_rate_init': 0.01}",0.5921947498887689,0.5875436924054656,0.6786599707583751,0.5785759694850604,0.6020979020979021,0.6078144569271144,0.03622577568330532,121
6.075507020950317,0.36770717154325105,0.034408855438232425,0.0020399009217100554,relu,0.0001,"(50, 50)",constant,0.1,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'constant', 'learning_rate_init': 0.1}",0.4282717854191826,0.45103272958373053,0.5578157777636514,0.5863954227590591,0.4661792752701844,0.49793899815916154,0.06240539455754541,196
133.40173358917235,33.04425356674688,0.11218218803405762,0.01685530755602593,relu,0.0001,"(50, 50)",adaptive,0.001,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001}",0.5928303565753512,0.6034318398474738,0.6900387769372577,0.579020979020979,0.6227590591226955,0.6176162023007514,0.038927121239095266,57
21.460769128799438,5.766906701331708,0.03427481651306152,0.002418069988817667,relu,0.0001,"(50, 50)",adaptive,0.01,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'adaptive', 'learning_rate_init': 0.01}",0.5827877709273501,0.5777565935811885,0.6762443582734727,0.5974570883661793,0.5979020979020979,0.6064295818100577,0.035800564545336845,125
9.704138135910034,3.899751855491819,0.032117366790771484,0.0008180650721890591,relu,0.0001,"(50, 50)",adaptive,0.1,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'adaptive', 'learning_rate_init': 0.1}",0.5208161189855717,0.45103272958373053,0.5578157777636514,0.5910998092816274,0.5659885568976478,0.5373505985024458,0.04868695387921889,182
162.80769834518432,21.004699390340374,0.15480499267578124,0.01449508057486802,relu,0.0001,"(100, 50)",constant,0.001,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 50), 'learning_rate': 'constant', 'learning_rate_init': 0.001}",0.5989321807665416,0.603940260565618,0.6852711207170555,0.5961220597584234,0.6200890019071837,0.6208709247429645,0.033251943821661335,15
44.175256156921385,14.200492312030724,0.059230709075927736,0.011293279534594358,relu,0.0001,"(100, 50)",constant,0.01,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 50), 'learning_rate': 'constant', 'learning_rate_init': 0.01}",0.5836776202885654,0.590403558945027,0.6734473332909542,0.564907819453274,0.6290527654164018,0.6082978194788445,0.0386892176226539,119
8.340001392364503,0.804138322696465,0.044659900665283206,0.0016921249039673195,relu,0.0001,"(100, 50)",constant,0.1,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 50), 'learning_rate': 'constant', 'learning_rate_init': 0.1}",0.4282717854191826,0.5380997775659359,0.5578157777636514,0.5863954227590591,0.4661792752701844,0.5153524077556026,0.0589384803866482,189
177.06558742523194,39.478939965701436,0.16364407539367676,0.03721234711757907,relu,0.0001,"(100, 50)",adaptive,0.001,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 50), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001}",0.5840589843005148,0.6085160470289164,0.6853346894666582,0.589446916719644,0.6242848061029879,0.6183282887237442,0.036414658590677815,49
44.94895157814026,6.240717506377979,0.059742164611816403,0.0072918996801982034,relu,0.0001,"(100, 50)",adaptive,0.01,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 50), 'learning_rate': 'adaptive', 'learning_rate_init': 0.01}",0.5821521642407678,0.6069907848744837,0.6895302269404361,0.6085187539732995,0.6188175460902734,0.621201895223852,0.03622746266344633,11
9.469773769378662,3.2467372683326245,0.05179948806762695,0.009822994797460256,relu,0.0001,"(100, 50)",adaptive,0.1,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 50), 'learning_rate': 'adaptive', 'learning_rate_init': 0.1}",0.4282717854191826,0.45103272958373053,0.5578157777636514,0.5863954227590591,0.4661792752701844,0.49793899815916154,0.06240539455754541,196
225.33557844161987,30.617079123385803,0.23256335258483887,0.008913105001005577,relu,0.0001,"(100, 100)",constant,0.001,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'learning_rate_init': 0.001}",0.5810716328735779,0.6015888147442008,0.6762443582734727,0.5756516211061665,0.633502860775588,0.6136118575546012,0.03731723860997762,88
40.954296875,10.819333399352278,0.07442779541015625,0.010397444120593532,relu,0.0001,"(100, 100)",constant,0.01,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'learning_rate_init': 0.01}",0.5708383652196021,0.6054655227200508,0.6844447269722205,0.6030514939605849,0.6195168467895741,0.6166633911324064,0.03745146378694148,71
12.776989650726318,5.423072096204044,0.06294288635253906,0.002928531937735089,relu,0.0001,"(100, 100)",constant,0.1,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'learning_rate_init': 0.1}",0.4282717854191826,0.5706387035271687,0.5578157777636514,0.6079465988556898,0.4661792752701844,0.5261704281671753,0.06760071069872224,183
191.9831859588623,41.148032675941614,0.23266797065734862,0.008672526471360383,relu,0.0001,"(100, 100)",adaptive,0.001,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001}",0.5866649717155025,0.6104226247219574,0.6831733519801666,0.5915448188175461,0.6324221233312143,0.6208455781132773,0.03508348358076387,16
43.461890888214114,6.2811700341734635,0.0780364990234375,0.007180966013159742,relu,0.0001,"(100, 100)",adaptive,0.01,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'learning_rate_init': 0.01}",0.6073857496980868,0.590340006355259,0.6654376708410146,0.6005721551176096,0.6347743165924984,0.6197019797208936,0.027198139540261144,27
10.585565948486328,1.1545116124688708,0.0631321907043457,0.002245327100190115,relu,0.0001,"(100, 100)",adaptive,0.1,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'learning_rate_init': 0.1}",0.4282717854191826,0.45103272958373053,0.5578157777636514,0.5863954227590591,0.5392879847425301,0.5125607400536307,0.06181302186879263,191
25.019470071792604,18.103534866606815,0.028801345825195314,0.01150841533112068,relu,0.001,"(50,)",constant,0.001,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (50,), 'learning_rate': 'constant', 'learning_rate_init': 0.001}",0.6021102141994534,0.5947886876390213,0.6483376771978895,0.5885568976478067,0.6191989828353465,0.6105984919039035,0.021475787284976504,105
16.83858690261841,6.049203214023562,0.024459457397460936,0.005725051858428146,relu,0.001,"(50,)",constant,0.01,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (50,), 'learning_rate': 'constant', 'learning_rate_init': 0.01}",0.59251255323206,0.5579281855735622,0.6713495645540652,0.5852511125238398,0.5986013986013986,0.6011285628969851,0.03776235502953816,139
3.9713112831115724,0.34303347389006994,0.021135568618774414,0.0033115850991514645,relu,0.001,"(50,)",constant,0.1,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (50,), 'learning_rate': 'constant', 'learning_rate_init': 0.1}",0.4282717854191826,0.45103272958373053,0.6244993960968788,0.5863954227590591,0.4661792752701844,0.511275721825807,0.07875929272023836,192
36.76766347885132,18.09002742596444,0.03651328086853027,0.0127213167562783,relu,0.001,"(50,)",adaptive,0.001,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (50,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001}",0.5845674696497807,0.5687321258341277,0.6286949335706566,0.5652256834075016,0.6209154481881755,0.5936271321300485,0.02639274143940307,153
19.070971298217774,3.719179443688752,0.02554745674133301,0.004288241573243022,relu,0.001,"(50,)",adaptive,0.01,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (50,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.01}",0.5820250429034514,0.5786463298379408,0.6430614709808659,0.5970120788302606,0.6032422123331215,0.600797426977128,0.023020116245836362,142
3.864224576950073,0.10922281671435134,0.026129627227783205,0.01115634780874187,relu,0.001,"(50,)",adaptive,0.1,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (50,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.1}",0.4282717854191826,0.49965046075627584,0.6304748585595321,0.5863954227590591,0.4661792752701844,0.5221943605528467,0.07525132550856801,186
85.29862322807313,12.594898319570843,0.06645789146423339,0.005672252155731868,relu,0.001,"(100,)",constant,0.001,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (100,), 'learning_rate': 'constant', 'learning_rate_init': 0.001}",0.6026822602173775,0.5896409278678106,0.6817112707393046,0.5720915448188175,0.6205340114431024,0.6133320030172825,0.03769098734558951,90
25.87489709854126,5.118077496916662,0.038096046447753905,0.006377058383306875,relu,0.001,"(100,)",constant,0.01,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (100,), 'learning_rate': 'constant', 'learning_rate_init': 0.01}",0.6002669548083646,0.5862090880203368,0.6609878583688259,0.5933248569612206,0.6087730451366815,0.6099123606590858,0.026608377526245165,109
4.62695894241333,0.412234771119554,0.0364654541015625,0.006716815187813739,relu,0.001,"(100,)",constant,0.1,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (100,), 'learning_rate': 'constant', 'learning_rate_init': 0.1}",0.4282717854191826,0.5618048935494121,0.5578157777636514,0.5863954227590591,0.4661792752701844,0.5200934309522979,0.061476379935410254,188
54.16615338325501,6.531522512401441,0.06760625839233399,0.004466197078652194,relu,0.001,"(100,)",adaptive,0.001,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (100,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001}",0.5803724655183372,0.6013981569748967,0.6682346958235331,0.591290527654164,0.6240940877304514,0.6130779867402765,0.031126772891183995,93
23.390531826019288,10.36678193160592,0.04376225471496582,0.020180741628550936,relu,0.001,"(100,)",adaptive,0.01,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (100,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.01}",0.5968982393694782,0.5831585637114712,0.6592079333799504,0.5815003178639542,0.6120788302606485,0.6065687769171005,0.02853498378854071,124
4.53486909866333,0.035544582022723065,0.030649137496948243,0.0011911076422415452,relu,0.001,"(100,)",adaptive,0.1,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (100,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.1}",0.4282717854191826,0.45103272958373053,0.5578157777636514,0.5863954227590591,0.4661792752701844,0.49793899815916154,0.06240539455754541,196
141.3771140575409,58.554274996519474,0.1405949115753174,0.03841815198952146,relu,0.001,"(50, 50)",constant,0.001,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'constant', 'learning_rate_init': 0.001}",0.5918133858768194,0.5993009215125517,0.6871146144555337,0.5818181818181818,0.6267005721551177,0.6173495351636408,0.037933975871519296,60
27.228662538528443,6.9271841306600574,0.04685873985290527,0.012829254486855735,relu,0.001,"(50, 50)",constant,0.01,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'constant', 'learning_rate_init': 0.01}",0.5981694527426429,0.6033047346679378,0.682855508232153,0.5816910362364908,0.6134774316592498,0.6158996327076948,0.035020494388059424,77
8.119461011886596,1.8372891869727457,0.04265861511230469,0.009896990975430153,relu,0.001,"(50, 50)",constant,0.1,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'constant', 'learning_rate_init': 0.1}",0.4282717854191826,0.45103272958373053,0.6400101709999364,0.5863954227590591,0.4661792752701844,0.5143778768064186,0.08333063315500133,190
124.09397959709167,17.319361841967577,0.14455437660217285,0.029150948316370995,relu,0.001,"(50, 50)",adaptive,0.001,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001}",0.5878726244200089,0.6026692087702574,0.6815841332400991,0.5987921169739352,0.631532104259377,0.6204900375327356,0.0337837034690395,21
33.90152759552002,14.55255838421883,0.06644830703735352,0.04581075490862734,relu,0.001,"(50, 50)",adaptive,0.01,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'adaptive', 'learning_rate_init': 0.01}",0.6039534735905422,0.6150619637750239,0.6606700146208124,0.5806738715829625,0.6281627463445645,0.6177044139827811,0.02654336651283131,55
9.345412254333496,4.513595577143623,0.034664487838745116,0.004427018802537606,relu,0.001,"(50, 50)",adaptive,0.1,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'adaptive', 'learning_rate_init': 0.1}",0.4282717854191826,0.45103272958373053,0.5578157777636514,0.6076923076923076,0.4661792752701844,0.5021983751458113,0.06870619300808886,194
152.36612038612367,24.64103822968191,0.18217625617980956,0.026700602887944923,relu,0.001,"(100, 50)",constant,0.001,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (100, 50), 'learning_rate': 'constant', 'learning_rate_init': 0.001}",0.5946100552977818,0.6101048617731173,0.6831097832305638,0.5820089001907184,0.6151938970120788,0.617005499500852,0.03506278630220903,65
28.560469818115234,3.8888579159675443,0.052273225784301755,0.0023472657833153473,relu,0.001,"(100, 50)",constant,0.01,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (100, 50), 'learning_rate': 'constant', 'learning_rate_init': 0.01}",0.5800546621750461,0.6127740705433746,0.6604793083720043,0.5786395422759059,0.594977749523204,0.605385066577907,0.03018356362044308,129
18.272323417663575,8.794431236521584,0.046340227127075195,0.0026180875593056533,relu,0.001,"(100, 50)",constant,0.1,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (100, 50), 'learning_rate': 'constant', 'learning_rate_init': 0.1}",0.4282717854191826,0.45103272958373053,0.5578157777636514,0.5826446280991735,0.4661792752701844,0.49718883922718443,0.061351214083888106,236
160.6011667251587,29.995671541999485,0.18152885437011718,0.0211127073950161,relu,0.001,"(100, 50)",adaptive,0.001,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (100, 50), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001}",0.5992499841098329,0.61163012392755,0.6787871082575806,0.5915448188175461,0.6140495867768595,0.6190523243778738,0.030974687699563345,38
28.43327169418335,7.237471049454169,0.05286054611206055,0.012431599307628364,relu,0.001,"(100, 50)",adaptive,0.01,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (100, 50), 'learning_rate': 'adaptive', 'learning_rate_init': 0.01}",0.5809445115362614,0.6190657769304099,0.6923272519229546,0.5882390336935791,0.6252383979656707,0.6211629944097752,0.03946358406579419,12
16.270260286331176,6.027947336898695,0.047689294815063475,0.0027911368817604646,relu,0.001,"(100, 50)",adaptive,0.1,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (100, 50), 'learning_rate': 'adaptive', 'learning_rate_init': 0.1}",0.4282717854191826,0.45103272958373053,0.5578157777636514,0.5863954227590591,0.4661792752701844,0.49793899815916154,0.06240539455754541,196
240.01378169059754,68.77661381405989,0.2606879711151123,0.036668171057442855,relu,0.001,"(100, 100)",constant,0.001,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'learning_rate_init': 0.001}",0.5939744486111994,0.6051477597712107,0.6908651706820926,0.5854418308963764,0.6204704386522568,0.6191799297226271,0.0377118458013604,34
42.13666424751282,15.826825772658959,0.08194608688354492,0.011491134126460878,relu,0.001,"(100, 100)",constant,0.01,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'learning_rate_init': 0.01}",0.5848852729930719,0.582650142993327,0.6420443709872227,0.6073108709472346,0.6254926891290528,0.6084766694099818,0.022983724911181013,118
30.941374349594117,6.237694029372208,0.06591277122497559,0.006511382625567439,relu,0.001,"(100, 100)",constant,0.1,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'learning_rate_init': 0.1}",0.4282717854191826,0.45103272958373053,0.5578157777636514,0.5863954227590591,0.4661792752701844,0.49793899815916154,0.06240539455754541,196
243.4433777332306,44.31362904394068,0.2660661697387695,0.04132374393244303,relu,0.001,"(100, 100)",adaptive,0.001,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001}",0.5946100552977818,0.613600254210359,0.6845718644714258,0.5958677685950413,0.6216783216783217,0.6220656528505859,0.03292105243522035,8
45.68532037734985,11.181946572579697,0.07897257804870605,0.013913625108397198,relu,0.001,"(100, 100)",adaptive,0.01,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'learning_rate_init': 0.01}",0.6092290090891757,0.5958055290753098,0.6706503083084355,0.591036236490782,0.6252383979656707,0.6183918961858746,0.028706273950988292,48
39.91378512382507,7.25535372492924,0.0701150894165039,0.007645839209073642,relu,0.001,"(100, 100)",adaptive,0.1,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'learning_rate_init': 0.1}",0.4282717854191826,0.45103272958373053,0.5578157777636514,0.5863954227590591,0.4661792752701844,0.49793899815916154,0.06240539455754541,196
48.242897033691406,22.572961969737637,0.040953445434570315,0.012082507484510277,relu,0.01,"(50,)",constant,0.001,"{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (50,), 'learning_rate': 'constant', 'learning_rate_init': 0.001}",0.5876819424140342,0.5439466158245948,0.682664801983345,0.6121424030514939,0.5935155753337572,0.603990267721445,0.045248337958040966,135
18.587909317016603,3.810292592453957,0.0237579345703125,0.0027814581683274593,relu,0.01,"(50,)",constant,0.01,"{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (50,), 'learning_rate': 'constant', 'learning_rate_init': 0.01}",0.5885717917752494,0.5801715919923737,0.6278685398258216,0.5722822631913541,0.6227590591226955,0.5983306491814988,0.022683647257599995,146
6.0717870712280275,0.8109150870318503,0.019580507278442384,0.0008966936718991488,relu,0.01,"(50,)",constant,0.1,"{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (50,), 'learning_rate': 'constant', 'learning_rate_init': 0.1}",0.4282717854191826,0.45103272958373053,0.5578157777636514,0.5863954227590591,0.4661792752701844,0.49793899815916154,0.06240539455754541,196
44.665674924850464,24.125313857038886,0.038360309600830075,0.009953844331571452,relu,0.01,"(50,)",adaptive,0.001,"{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (50,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001}",0.5845039089811225,0.5625675246266285,0.6681711270739304,0.5808010171646535,0.5748887476160204,0.5941864650924711,0.03773277517907194,151
15.533166980743408,2.8289609544471928,0.02528233528137207,0.0030072250054072242,relu,0.01,"(50,)",adaptive,0.01,"{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (50,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.01}",0.5718553359181339,0.5687956784238958,0.6656919458394254,0.6012714558169103,0.5942148760330579,0.6003658584062845,0.03497335713601427,143
3.88676176071167,0.13798079801973737,0.01913619041442871,0.0006828741141126124,relu,0.01,"(50,)",adaptive,0.1,"{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (50,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.1}",0.4282717854191826,0.5043533523991103,0.5578157777636514,0.5863954227590591,0.5517482517482517,0.5257169180178509,0.05539278630563945,185
85.26669101715088,22.328829468077654,0.08016066551208496,0.014078615893881518,relu,0.01,"(100,)",constant,0.001,"{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (100,), 'learning_rate': 'constant', 'learning_rate_init': 0.001}",0.5893980804678065,0.5946615824594852,0.6762443582734727,0.5931977113795296,0.6007628734901462,0.610852921214088,0.032899924559730495,104
16.896496772766113,3.6794133731364376,0.03438963890075684,0.002649295959112163,relu,0.01,"(100,)",constant,0.01,"{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (100,), 'learning_rate': 'constant', 'learning_rate_init': 0.01}",0.5955634653276553,0.5986653956148713,0.673701608289365,0.5959949141767323,0.5853146853146853,0.6098480137446618,0.03224956861567587,110
13.752858686447144,2.3765575120538074,0.03280243873596191,0.0016808065624995935,relu,0.01,"(100,)",constant,0.1,"{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (100,), 'learning_rate': 'constant', 'learning_rate_init': 0.1}",0.4282717854191826,0.45103272958373053,0.5578157777636514,0.5863954227590591,0.4661792752701844,0.49793899815916154,0.06240539455754541,196
96.50316672325134,22.381906014313593,0.0810704231262207,0.012536485967456623,relu,0.01,"(100,)",adaptive,0.001,"{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (100,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001}",0.5911777791902371,0.5830314585319352,0.6752272582798297,0.5810553083280356,0.6155753337571519,0.6092134276174379,0.035219197860693774,113
21.382077121734618,3.4916720957142133,0.04521346092224121,0.02618014338764297,relu,0.01,"(100,)",adaptive,0.01,"{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (100,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.01}",0.5867920930528189,0.5881156657133778,0.6566651833958426,0.596694214876033,0.5813095994914177,0.6019153513058979,0.02781562744206242,138
