mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_mlp__activation,param_mlp__alpha,param_mlp__early_stopping,param_mlp__hidden_layer_sizes,param_mlp__learning_rate,param_mlp__learning_rate_init,param_mlp__max_iter,param_mlp__momentum,param_mlp__n_iter_no_change,param_scaler__with_centering,param_scaler__with_scaling,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
15.357490253448486,4.384502255044926,0.020412397384643555,0.0021704596507976953,relu,0.0001,True,"(50,)",constant,0.001,500,0.8,20,True,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.0001, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (50,), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'mlp__max_iter': 500, 'mlp__momentum': 0.8, 'mlp__n_iter_no_change': 20, 'scaler__with_centering': True, 'scaler__with_scaling': True}",0.5918769465454776,0.6036224976167779,0.6890852456932172,0.5942784488239033,0.6284806102987921,0.6214687497956336,0.03620671956569448,93
33.07035341262817,8.837860197743563,0.020108938217163086,0.0015585172788916458,relu,0.0001,True,"(50,)",constant,0.001,500,0.8,50,True,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.0001, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (50,), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'mlp__max_iter': 500, 'mlp__momentum': 0.8, 'mlp__n_iter_no_change': 50, 'scaler__with_centering': True, 'scaler__with_scaling': True}",0.5934659632619335,0.6136638068001271,0.6923272519229546,0.5874125874125874,0.6216147488874761,0.6216968716570157,0.03748488715901296,81
10.329248428344727,4.956747994618186,0.020091772079467773,0.0008981794124764974,relu,0.0001,True,"(50,)",constant,0.001,500,0.9,10,True,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.0001, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (50,), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'mlp__max_iter': 500, 'mlp__momentum': 0.9, 'mlp__n_iter_no_change': 10, 'scaler__with_centering': True, 'scaler__with_scaling': True}",0.5900972478230471,0.6064188115665713,0.6819019769881126,0.5834075015893198,0.6221869040050858,0.6168024883944273,0.03522258113421451,528
14.702436256408692,2.51732361611977,0.021571254730224608,0.00227269290060381,relu,0.0001,True,"(50,)",constant,0.001,500,0.9,20,True,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.0001, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (50,), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'mlp__max_iter': 500, 'mlp__momentum': 0.9, 'mlp__n_iter_no_change': 20, 'scaler__with_centering': True, 'scaler__with_scaling': True}",0.589525201805123,0.6109945980298697,0.687877439450766,0.5973299427844883,0.6180546726001271,0.6207563709340748,0.03502003050813123,159
35.43051133155823,12.827012242029285,0.0199373722076416,0.00131878340523897,relu,0.0001,True,"(50,)",constant,0.001,500,0.9,50,True,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.0001, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (50,), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'mlp__max_iter': 500, 'mlp__momentum': 0.9, 'mlp__n_iter_no_change': 50, 'scaler__with_centering': True, 'scaler__with_scaling': True}",0.5951185406470476,0.609596441054973,0.6905473269340792,0.5970756516211062,0.62822631913541,0.6241128558785233,0.03525015334300296,2
8.056006383895873,1.4345106675918344,0.020034599304199218,0.0012201635781378568,relu,0.0001,True,"(50,)",constant,0.001,500,0.95,10,True,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.0001, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (50,), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'mlp__max_iter': 500, 'mlp__momentum': 0.95, 'mlp__n_iter_no_change': 10, 'scaler__with_centering': True, 'scaler__with_scaling': True}",0.5913049005275536,0.5974578964092787,0.6871781832051364,0.5844246662428481,0.6137952956134775,0.6148321883996587,0.037456734538785015,601
17.00504312515259,8.115082534089433,0.019063329696655272,0.00016034776619639472,relu,0.0001,True,"(50,)",constant,0.001,500,0.95,20,True,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.0001, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (50,), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'mlp__max_iter': 500, 'mlp__momentum': 0.95, 'mlp__n_iter_no_change': 20, 'scaler__with_centering': True, 'scaler__with_scaling': True}",0.5908599758469459,0.6012710517953607,0.6901023456868604,0.5958041958041959,0.6259376986649714,0.6207950535596668,0.03669274052069894,151
32.08528943061829,10.408443950262392,0.02086029052734375,0.001599795954043846,relu,0.0001,True,"(50,)",constant,0.001,500,0.95,50,True,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.0001, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (50,), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'mlp__max_iter': 500, 'mlp__momentum': 0.95, 'mlp__n_iter_no_change': 50, 'scaler__with_centering': True, 'scaler__with_scaling': True}",0.5940380092798576,0.603749602796314,0.6907380331828873,0.5954227590591227,0.6272091544818817,0.6222315117600126,0.03625764517159874,46
10.038654041290282,3.8811963262345452,0.02103581428527832,0.002410593698547668,relu,0.0001,True,"(50,)",constant,0.001,1000,0.8,10,True,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.0001, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (50,), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'mlp__max_iter': 1000, 'mlp__momentum': 0.8, 'mlp__n_iter_no_change': 10, 'scaler__with_centering': True, 'scaler__with_scaling': True}",0.59683467870082,0.6005719733079123,0.6877503019515606,0.5959313413858869,0.6254926891290528,0.6213161968950465,0.03494278705709903,105
15.94203462600708,4.3035386083148115,0.020955848693847656,0.0020156204001690915,relu,0.0001,True,"(50,)",constant,0.001,1000,0.8,20,True,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.0001, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (50,), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'mlp__max_iter': 1000, 'mlp__momentum': 0.8, 'mlp__n_iter_no_change': 20, 'scaler__with_centering': True, 'scaler__with_scaling': True}",0.5922583105574271,0.6015888147442008,0.6902294831860657,0.589192625556262,0.6198982835346472,0.6186335035157204,0.037364479087447944,388
33.91406517028808,8.552515444674782,0.023944664001464843,0.0053135183349984185,relu,0.0001,True,"(50,)",constant,0.001,1000,0.8,50,True,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.0001, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (50,), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'mlp__max_iter': 1000, 'mlp__momentum': 0.8, 'mlp__n_iter_no_change': 50, 'scaler__with_centering': True, 'scaler__with_scaling': True}",0.5982965740799593,0.6026056561804893,0.6799313457504291,0.5852511125238398,0.6267641449459631,0.6185697666961362,0.033491429047441255,397
8.650227165222168,2.2038943162985727,0.022579765319824217,0.00406642882879567,relu,0.0001,True,"(50,)",constant,0.001,1000,0.9,10,True,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.0001, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (50,), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'mlp__max_iter': 1000, 'mlp__momentum': 0.9, 'mlp__n_iter_no_change': 10, 'scaler__with_centering': True, 'scaler__with_scaling': True}",0.596580436026187,0.6051477597712107,0.6846354332210285,0.6010807374443738,0.6182453909726637,0.6211379514870927,0.03256177736168547,118
17.86662302017212,4.536674203599104,0.020947837829589845,0.0016818327410640338,relu,0.0001,True,"(50,)",constant,0.001,1000,0.9,20,True,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.0001, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (50,), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'mlp__max_iter': 1000, 'mlp__momentum': 0.9, 'mlp__n_iter_no_change': 20, 'scaler__with_centering': True, 'scaler__with_scaling': True}",0.5953727833216805,0.6074992055926279,0.6873688894539445,0.5900190718372537,0.62638270820089,0.6213285316812793,0.03530469363620289,103
36.75457763671875,11.431722805763526,0.02037777900695801,0.0010095967943229542,relu,0.0001,True,"(50,)",constant,0.001,1000,0.9,50,True,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.0001, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (50,), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'mlp__max_iter': 1000, 'mlp__momentum': 0.9, 'mlp__n_iter_no_change': 50, 'scaler__with_centering': True, 'scaler__with_scaling': True}",0.5887624737812241,0.6091515729265967,0.6822833894857289,0.5914812460267006,0.6231404958677685,0.6189638356176037,0.03403088561708313,362
9.568672609329223,1.8413478103390204,0.019356346130371092,0.00013939269000522265,relu,0.0001,True,"(50,)",constant,0.001,1000,0.95,10,True,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.0001, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (50,), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'mlp__max_iter': 1000, 'mlp__momentum': 0.95, 'mlp__n_iter_no_change': 10, 'scaler__with_centering': True, 'scaler__with_scaling': True}",0.5979787707366682,0.6104861773117255,0.6862882207106986,0.5904640813731723,0.62269548633185,0.6215825472928229,0.03416632676021265,86
17.831157636642455,5.511056064448893,0.020188522338867188,0.0009562603625621141,relu,0.0001,True,"(50,)",constant,0.001,1000,0.95,20,True,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.0001, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (50,), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'mlp__max_iter': 1000, 'mlp__momentum': 0.95, 'mlp__n_iter_no_change': 20, 'scaler__with_centering': True, 'scaler__with_scaling': True}",0.5961355113455794,0.6055926278995869,0.682664801983345,0.5905912269548633,0.6214876033057851,0.6192943542978319,0.033372332293441435,322
30.76710181236267,11.231147082794369,0.020354366302490233,0.0010333188249364328,relu,0.0001,True,"(50,)",constant,0.001,1000,0.95,50,True,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.0001, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (50,), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'mlp__max_iter': 1000, 'mlp__momentum': 0.95, 'mlp__n_iter_no_change': 50, 'scaler__with_centering': True, 'scaler__with_scaling': True}",0.5958177080022882,0.6005719733079123,0.6906744644332846,0.5995549904640813,0.6236490781945327,0.6220536428804199,0.035685678728405335,54
12.139786767959595,3.8159189118415733,0.03159852027893066,0.0026961456935870186,relu,0.0001,True,"(100,)",constant,0.001,200,0.8,10,True,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.0001, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (100,), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'mlp__max_iter': 200, 'mlp__momentum': 0.8, 'mlp__n_iter_no_change': 10, 'scaler__with_centering': True, 'scaler__with_scaling': True}",0.5909235365156041,0.6057832856688911,0.6868603394571229,0.587476160203433,0.6263191354100445,0.6194724914510191,0.03637087018082043,303
16.058092308044433,4.3895651082145735,0.03135571479797363,0.0018539177879159402,relu,0.0001,True,"(100,)",constant,0.001,200,0.8,20,True,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.0001, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (100,), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'mlp__max_iter': 200, 'mlp__momentum': 0.8, 'mlp__n_iter_no_change': 20, 'scaler__with_centering': True, 'scaler__with_scaling': True}",0.5943558126231488,0.6086431522084524,0.6873688894539445,0.5883026064844247,0.629815638906548,0.6216972199353037,0.03581016154534418,78
44.73832483291626,3.3120025623414078,0.030965232849121095,0.0007203740507432624,relu,0.0001,True,"(100,)",constant,0.001,200,0.8,50,True,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.0001, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (100,), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'mlp__max_iter': 200, 'mlp__momentum': 0.8, 'mlp__n_iter_no_change': 50, 'scaler__with_centering': True, 'scaler__with_scaling': True}",0.5931481599186423,0.598029869717191,0.6777700082639374,0.589192625556262,0.6223140495867768,0.6160909426085619,0.03292150449895256,560
13.019512557983399,5.457720302163673,0.03338499069213867,0.0031888860964117997,relu,0.0001,True,"(100,)",constant,0.001,200,0.9,10,True,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.0001, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (100,), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'mlp__max_iter': 200, 'mlp__momentum': 0.9, 'mlp__n_iter_no_change': 10, 'scaler__with_centering': True, 'scaler__with_scaling': True}",0.5932752812559589,0.607816968541468,0.6858432394634798,0.5959313413858869,0.6289891926255563,0.6223712046544699,0.03414663053505574,38
14.780562114715575,3.1276218598246186,0.03395390510559082,0.0037997400545212432,relu,0.0001,True,"(100,)",constant,0.001,200,0.9,20,True,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.0001, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (100,), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'mlp__max_iter': 200, 'mlp__momentum': 0.9, 'mlp__n_iter_no_change': 20, 'scaler__with_centering': True, 'scaler__with_scaling': True}",0.5939744486111994,0.6014617095646647,0.6868603394571229,0.5926255562619199,0.626128417037508,0.620210094186483,0.03543444509851003,216
45.231238508224486,12.922321465993827,0.031876325607299805,0.0022325773972961525,relu,0.0001,True,"(100,)",constant,0.001,200,0.9,50,True,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.0001, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (100,), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'mlp__max_iter': 200, 'mlp__momentum': 0.9, 'mlp__n_iter_no_change': 50, 'scaler__with_centering': True, 'scaler__with_scaling': True}",0.5893980804678065,0.5961232920241499,0.6835547644777827,0.5953591862682772,0.6283534647171011,0.6185577575910235,0.035248638296976414,398
11.723164224624634,3.893319947890501,0.03123340606689453,0.0006367318291599279,relu,0.0001,True,"(100,)",constant,0.001,200,0.95,10,True,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.0001, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (100,), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'mlp__max_iter': 200, 'mlp__momentum': 0.95, 'mlp__n_iter_no_change': 10, 'scaler__with_centering': True, 'scaler__with_scaling': True}",0.5947371766350982,0.6066730219256434,0.6904837581844765,0.5906547997457089,0.6244755244755245,0.6214048561932903,0.036483096769448456,98
18.815066003799437,5.960802220272917,0.03089432716369629,0.0005692579853650185,relu,0.0001,True,"(100,)",constant,0.001,200,0.95,20,True,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.0001, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (100,), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'mlp__max_iter': 200, 'mlp__momentum': 0.95, 'mlp__n_iter_no_change': 20, 'scaler__with_centering': True, 'scaler__with_scaling': True}",0.593338841924617,0.6045122338735304,0.6841904519738097,0.5931977113795296,0.619262555626192,0.6189003589555357,0.0340116533602142,365
35.92093086242676,8.862462844840975,0.034218788146972656,0.002524032265842399,relu,0.0001,True,"(100,)",constant,0.001,200,0.95,50,True,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.0001, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (100,), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'mlp__max_iter': 200, 'mlp__momentum': 0.95, 'mlp__n_iter_no_change': 50, 'scaler__with_centering': True, 'scaler__with_scaling': True}",0.59251255323206,0.6011439466158246,0.6858432394634798,0.5845518118245391,0.6314685314685314,0.619104016520887,0.03696087117232417,345
13.064088344573975,1.9870653056963434,0.031685829162597656,0.0022669919784188025,relu,0.0001,True,"(100,)",constant,0.001,500,0.8,10,True,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.0001, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (100,), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'mlp__max_iter': 500, 'mlp__momentum': 0.8, 'mlp__n_iter_no_change': 10, 'scaler__with_centering': True, 'scaler__with_scaling': True}",0.5952456619843641,0.6072449952335558,0.6882588519483822,0.5921805467260013,0.6272091544818817,0.622027842074837,0.035327245683469205,58
15.951481199264526,3.872012658684429,0.030403661727905273,5.002278611360358e-05,relu,0.0001,True,"(100,)",constant,0.001,500,0.8,20,True,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.0001, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (100,), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'mlp__max_iter': 500, 'mlp__momentum': 0.8, 'mlp__n_iter_no_change': 20, 'scaler__with_centering': True, 'scaler__with_scaling': True}",0.5916862645395029,0.6040038131553861,0.6839361769753989,0.5905912269548633,0.6224411951684679,0.6185317353587239,0.03465670698756919,403
38.15496716499329,12.604448407705187,0.03314361572265625,0.001707931314118907,relu,0.0001,True,"(100,)",constant,0.001,500,0.8,50,True,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.0001, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (100,), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'mlp__max_iter': 500, 'mlp__momentum': 0.8, 'mlp__n_iter_no_change': 50, 'scaler__with_centering': True, 'scaler__with_scaling': True}",0.5923218712260853,0.6048935494121386,0.6897209331892442,0.5816910362364908,0.6193261284170375,0.6175907036961992,0.038195024416053484,486
9.999908065795898,0.9862800486331755,0.03133230209350586,0.0013887586950674818,relu,0.0001,True,"(100,)",constant,0.001,500,0.9,10,True,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.0001, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (100,), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'mlp__max_iter': 500, 'mlp__momentum': 0.9, 'mlp__n_iter_no_change': 10, 'scaler__with_centering': True, 'scaler__with_scaling': True}",0.5920040678827941,0.5979027645376549,0.6746551395334054,0.5994914176732359,0.6258105530832804,0.6179727885420742,0.030636778069232682,452
