mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_rf__class_weight,param_rf__criterion,param_rf__max_depth,param_rf__max_features,param_rf__min_samples_leaf,param_rf__min_samples_split,param_rf__n_estimators,param_scaler__with_centering,param_scaler__with_scaling,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
55.87369976043701,0.33212050278857913,0.8925302505493165,0.10427023082402305,,entropy,20,sqrt,1,2,150,False,True,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 150, 'scaler__with_centering': False, 'scaler__with_scaling': True}",0.5622576749507405,0.5748331744518589,0.6309834085563537,0.5649713922441195,0.5976478067387159,0.5861386913883578,0.025650265520583897,105
49.77109460830688,3.4426158412707455,0.7726181507110595,0.04101127643951147,,entropy,20,sqrt,1,2,150,False,False,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 150, 'scaler__with_centering': False, 'scaler__with_scaling': False}",0.5651814657090193,0.5754051477597713,0.6274871273282054,0.5634456452638271,0.5973299427844883,0.5857698657690623,0.0240983223906039,107
31.467648124694826,0.1570396785554971,0.46973228454589844,0.03437397239168771,,entropy,20,sqrt,1,5,100,True,True,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 100, 'scaler__with_centering': True, 'scaler__with_scaling': True}",0.5676603317866904,0.5816333015570384,0.6371495772678152,0.5705657978385251,0.6016528925619835,0.5917323802024106,0.025653917705237814,94
31.6180006980896,0.13698756630922249,0.5424275875091553,0.03418841467228726,,entropy,20,sqrt,1,5,100,True,False,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 100, 'scaler__with_centering': True, 'scaler__with_scaling': False}",0.5700120765270451,0.5828408007626311,0.6366410272709936,0.5688493324856961,0.6031150667514303,0.5922916607595592,0.02537421451152802,90
31.1432222366333,1.0094353611868143,0.5353816032409668,0.060191825467376704,,entropy,20,sqrt,1,5,100,False,True,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 100, 'scaler__with_centering': False, 'scaler__with_scaling': True}",0.568359499141931,0.5818239593263426,0.6372767147670205,0.5662428480610299,0.6038779402415766,0.59151619230758,0.02651698314544798,96
29.975260782241822,0.5179592534696306,0.4721580982208252,0.017368065538383014,,entropy,20,sqrt,1,5,100,False,False,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 100, 'scaler__with_centering': False, 'scaler__with_scaling': False}",0.5681688171359562,0.5809342230695901,0.6374674210158287,0.5703750794659885,0.6027972027972028,0.5919485486969133,0.025852917087891614,93
40.3114146232605,0.521203536052954,0.7075840950012207,0.0730269446973722,,entropy,20,sqrt,1,5,125,True,True,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 125, 'scaler__with_centering': True, 'scaler__with_scaling': True}",0.5691222271658298,0.5799173816333015,0.636132477274172,0.5702479338842975,0.6028607755880483,0.5916561591091298,0.025328147980802494,95
39.30486302375793,1.9470734893240327,0.6271136283874512,0.10796095318116333,,entropy,20,sqrt,1,5,125,True,False,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 125, 'scaler__with_centering': True, 'scaler__with_scaling': False}",0.569185787834488,0.5820781696854147,0.6387387960078825,0.570184361093452,0.6032422123331215,0.5926858653908718,0.02608985790748111,89
36.93266644477844,0.16930052471800408,0.5980791568756103,0.042441335577787634,,entropy,20,sqrt,1,5,125,False,True,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 125, 'scaler__with_centering': False, 'scaler__with_scaling': True}",0.5688044238225386,0.5801715919923737,0.6386116585086772,0.5710743801652892,0.6020343293070566,0.592139276759187,0.02603484218949629,91
39.02107548713684,1.1176425428753956,0.544336462020874,0.012421851916855672,,entropy,20,sqrt,1,5,125,False,False,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 125, 'scaler__with_centering': False, 'scaler__with_scaling': False}",0.5714739719061844,0.5838576421989196,0.6379759710126501,0.5687857596948506,0.6039415130324222,0.5932069715690054,0.025595400036068056,85
