mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
83.84882698059081,1.2765950948822982,0.36802244186401367,0.01709142020484387,,entropy,,sqrt,1,2,100,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.5001589016716456,0.5744518589132507,0.6199224461254847,0.5514303877940242,0.6217418944691672,0.5735410977947145,0.04549550739012895,445
104.6334882736206,1.8731699066418628,0.4508043766021729,0.028972373247223633,,entropy,,sqrt,1,2,125,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 125}",0.4992690523104303,0.5696218620908802,0.6158540461509122,0.5498410680228862,0.6195804195804195,0.5708332896311056,0.04464690847961313,486
127.23780903816223,1.3710544454414872,0.4813804626464844,0.023935229418664633,,entropy,,sqrt,1,2,150,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 150}",0.5018750397254179,0.5818239593263426,0.6186510711334308,0.552511125238398,0.624411951684679,0.5758546294216537,0.04526119916050151,318
82.95818119049072,2.5787990645285617,0.31682615280151366,0.020600241886576113,,entropy,,sqrt,1,5,100,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.5082946672598996,0.5747696218620909,0.6112135274299154,0.5450731087094723,0.6215511760966307,0.5721804202716019,0.04191409006060322,473
101.68297047615052,0.8417850164959885,0.3970932483673096,0.02879456142215084,,entropy,,sqrt,1,5,125,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 125}",0.5063878472001525,0.5754687003495392,0.6135020024156125,0.5483153210425937,0.6256198347107438,0.5738587411437284,0.04349293915149188,435
124.74342231750488,2.451798193676654,0.6186870574951172,0.25764843396535697,,entropy,,sqrt,1,5,150,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 150}",0.5080404245852667,0.5833492214807754,0.6217659398639629,0.5506039415130324,0.6237762237762238,0.5775071502438521,0.044007285838274,167
87.53770608901978,2.838077772138206,0.40229268074035646,0.10302060209849111,,entropy,,sqrt,1,10,100,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.5030826924299243,0.5851922465840483,0.6189689148814442,0.5517482517482517,0.6279084551811824,0.5773801121649701,0.045871276963353164,176
107.57374682426453,1.6579986193787102,0.3836256504058838,0.015139450736209316,,entropy,,sqrt,1,10,125,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 125}",0.4986970062925062,0.5789640927867811,0.617570402390185,0.549205340114431,0.6251748251748251,0.5739223333517457,0.04653422562571117,429
128.2115653514862,7.3015859914352035,0.6050591945648194,0.19859901633103702,,entropy,,sqrt,1,10,150,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 150}",0.5058793618508867,0.5819510645058786,0.6160447523997203,0.5507310870947234,0.631659249841068,0.5772531031384555,0.0453531034723177,186
94.1172547340393,8.607108967858776,0.6697688579559327,0.3466451446871932,,entropy,,sqrt,2,2,100,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.5130617174092671,0.582777248172863,0.6169347148941581,0.5572790845518119,0.6185632549268912,0.5777232039909983,0.039572883586997586,146
