mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_rf__class_weight,param_rf__criterion,param_rf__n_estimators,param_scaler__with_mean,param_scaler__with_std,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
3.2588833808898925,0.10064346709065845,0.05712876319885254,0.002991755362583398,balanced,entropy,100,False,True,"{'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__n_estimators': 100, 'scaler__with_mean': False, 'scaler__with_std': True}",0.6338095238095238,0.4959658281917418,0.6775119617224881,0.6371511068334937,0.577145612343298,0.6043168065801091,0.0629025447704487,13
3.133093976974487,0.06426520303661445,0.05697464942932129,0.002000887416268188,balanced,entropy,100,False,False,"{'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__n_estimators': 100, 'scaler__with_mean': False, 'scaler__with_std': False}",0.6276190476190476,0.4921689606074988,0.6688995215311004,0.6357074109720885,0.5728061716489875,0.5994402224757446,0.06188771390089568,26
3.9428117752075194,0.0795754166890333,0.06862072944641114,0.0019077812979632325,balanced,entropy,125,True,True,"{'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__n_estimators': 125, 'scaler__with_mean': True, 'scaler__with_std': True}",0.6209523809523809,0.4945420028476507,0.6684210526315789,0.6424446583253128,0.5781099324975892,0.6008940054509025,0.060858129647654025,19
3.9233649730682374,0.05442624658016661,0.06744246482849121,0.0008356516765792691,balanced,entropy,125,True,False,"{'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__n_estimators': 125, 'scaler__with_mean': True, 'scaler__with_std': False}",0.6204761904761905,0.4907451352634077,0.6641148325358852,0.634744947064485,0.5790742526518804,0.5978310715983698,0.060146801399022266,35
3.915338230133057,0.06561084779126533,0.07024412155151367,0.0030754550537589673,balanced,entropy,125,False,True,"{'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__n_estimators': 125, 'scaler__with_mean': False, 'scaler__with_std': True}",0.6228571428571429,0.4926435690555292,0.6688995215311004,0.6361886429258903,0.5742526518804243,0.5989683056500174,0.061257192488377424,29
3.931181764602661,0.07813124433534188,0.06905093193054199,0.003124510511633455,balanced,entropy,125,False,False,"{'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__n_estimators': 125, 'scaler__with_mean': False, 'scaler__with_std': False}",0.6252380952380953,0.4902705268153773,0.669377990430622,0.6390760346487007,0.5824493731918997,0.6012824040649389,0.062157159647313796,16
4.743009471893311,0.09898363134975416,0.08565688133239746,0.007808541552886515,balanced,entropy,150,True,True,"{'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__n_estimators': 150, 'scaler__with_mean': True, 'scaler__with_std': True}",0.6238095238095238,0.49691504508780254,0.6650717703349283,0.6414821944177094,0.5747348119575699,0.6004026691215067,0.05964231403329121,22
4.734407186508179,0.09685147311777727,0.08475794792175292,0.0026072596765708755,balanced,entropy,150,True,False,"{'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__n_estimators': 150, 'scaler__with_mean': True, 'scaler__with_std': False}",0.6238095238095238,0.4931181775035596,0.6578947368421053,0.6381135707410972,0.5756991321118612,0.5977270282016294,0.0589232762310209,36
4.687391710281372,0.06199657413376415,0.08281502723693848,0.0016067502052582205,balanced,entropy,150,False,True,"{'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__n_estimators': 150, 'scaler__with_mean': False, 'scaler__with_std': True}",0.6261904761904762,0.48932130991931655,0.6655502392344498,0.6371511068334937,0.5838958534233365,0.6004217971202146,0.06143485339221816,21
4.6684729099273685,0.08258054192693154,0.08357691764831543,0.004150155873027748,balanced,entropy,150,False,False,"{'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__n_estimators': 150, 'scaler__with_mean': False, 'scaler__with_std': False}",0.6257142857142857,0.4902705268153773,0.6660287081339713,0.6337824831568816,0.579556412729026,0.5990704833099084,0.06101876513889319,28
3.609393072128296,0.049730909052698655,0.055623960494995114,0.00203361481601446,balanced_subsample,entropy,100,True,True,"{'rf__class_weight': 'balanced_subsample', 'rf__criterion': 'entropy', 'rf__n_estimators': 100, 'scaler__with_mean': True, 'scaler__with_std': True}",0.6290476190476191,0.49169435215946844,0.6660287081339713,0.6357074109720885,0.577145612343298,0.5999247405312891,0.06120617899834672,24
3.6080684661865234,0.05764596965381748,0.05565690994262695,0.0012998234495134899,balanced_subsample,entropy,100,True,False,"{'rf__class_weight': 'balanced_subsample', 'rf__criterion': 'entropy', 'rf__n_estimators': 100, 'scaler__with_mean': True, 'scaler__with_std': False}",0.6176190476190476,0.4950166112956811,0.6641148325358852,0.6414821944177094,0.5756991321118612,0.5987863635960369,0.05957616060333073,30
3.570615768432617,0.06652276987758104,0.05497775077819824,0.0008529206868955739,balanced_subsample,entropy,100,False,True,"{'rf__class_weight': 'balanced_subsample', 'rf__criterion': 'entropy', 'rf__n_estimators': 100, 'scaler__with_mean': False, 'scaler__with_std': True}",0.6323809523809524,0.4907451352634077,0.6703349282296651,0.6275264677574591,0.5790742526518804,0.600012347256673,0.06185102463466028,23
3.539281225204468,0.0615868245832643,0.05694847106933594,0.0023575658797120235,balanced_subsample,entropy,100,False,False,"{'rf__class_weight': 'balanced_subsample', 'rf__criterion': 'entropy', 'rf__n_estimators': 100, 'scaler__with_mean': False, 'scaler__with_std': False}",0.6242857142857143,0.4926435690555292,0.6708133971291866,0.6337824831568816,0.5742526518804243,0.5991555631015473,0.06153105416216504,27
4.445190382003784,0.0529237323289989,0.06927709579467774,0.0018019848028041669,balanced_subsample,entropy,125,True,True,"{'rf__class_weight': 'balanced_subsample', 'rf__criterion': 'entropy', 'rf__n_estimators': 125, 'scaler__with_mean': True, 'scaler__with_std': True}",0.6290476190476191,0.48932130991931655,0.6717703349282297,0.641963426371511,0.5723240115718419,0.6008853403677036,0.06444763445852948,20
4.4454389095306395,0.045877512083819835,0.07018108367919922,0.0023986457657163606,balanced_subsample,entropy,125,True,False,"{'rf__class_weight': 'balanced_subsample', 'rf__criterion': 'entropy', 'rf__n_estimators': 125, 'scaler__with_mean': True, 'scaler__with_std': False}",0.63,0.49169435215946844,0.6679425837320574,0.6390760346487007,0.5776277724204436,0.6012681485921341,0.06207369827040134,17
4.433817768096924,0.06967304131108434,0.07021799087524414,0.002460372342124238,balanced_subsample,entropy,125,False,True,"{'rf__class_weight': 'balanced_subsample', 'rf__criterion': 'entropy', 'rf__n_estimators': 125, 'scaler__with_mean': False, 'scaler__with_std': True}",0.6228571428571429,0.4921689606074988,0.6650717703349283,0.6352261790182868,0.5752169720347156,0.5981082049705144,0.060368046269146665,34
4.506465482711792,0.07073252281463115,0.07298512458801269,0.00618489693735896,balanced_subsample,entropy,125,False,False,"{'rf__class_weight': 'balanced_subsample', 'rf__criterion': 'entropy', 'rf__n_estimators': 125, 'scaler__with_mean': False, 'scaler__with_std': False}",0.6238095238095238,0.4926435690555292,0.669377990430622,0.6323387872954764,0.5747348119575699,0.5985809365097442,0.06095844556741456,32
5.38124303817749,0.10789804361975225,0.08143830299377441,0.00187440495867518,balanced_subsample,entropy,150,True,True,"{'rf__class_weight': 'balanced_subsample', 'rf__criterion': 'entropy', 'rf__n_estimators': 150, 'scaler__with_mean': True, 'scaler__with_std': True}",0.6323809523809524,0.4855244423350736,0.6698564593301436,0.6366698748796921,0.5800385728061717,0.6008940603464067,0.06445501667012289,18
5.339526796340943,0.08458389760552401,0.0826037883758545,0.0028431977684334,balanced_subsample,entropy,150,True,False,"{'rf__class_weight': 'balanced_subsample', 'rf__criterion': 'entropy', 'rf__n_estimators': 150, 'scaler__with_mean': True, 'scaler__with_std': False}",0.6252380952380953,0.4926435690555292,0.6688995215311004,0.6366698748796921,0.5752169720347156,0.5997336065478265,0.06142968688681427,25
5.3265735626220705,0.10778446537931737,0.07931547164916992,0.0020000270570333365,balanced_subsample,entropy,150,False,True,"{'rf__class_weight': 'balanced_subsample', 'rf__criterion': 'entropy', 'rf__n_estimators': 150, 'scaler__with_mean': False, 'scaler__with_std': True}",0.6223809523809524,0.4959658281917418,0.6751196172248803,0.6405197305101059,0.5781099324975892,0.602419212161054,0.06173934483583696,14
4.636556243896484,0.34379915663942384,0.0640373706817627,0.0033710467217799075,balanced_subsample,entropy,150,False,False,"{'rf__class_weight': 'balanced_subsample', 'rf__criterion': 'entropy', 'rf__n_estimators': 150, 'scaler__with_mean': False, 'scaler__with_std': False}",0.6233333333333333,0.4897959183673469,0.6660287081339713,0.6352261790182868,0.5790742526518804,0.5986916783009637,0.06118723136855753,31
