mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_criterion,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
6.114986228942871,0.16182129649823873,0.03371310234069824,0.001099852147727321,,entropy,,100,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'n_estimators': 100}",0.5185714285714286,0.6060749881347888,0.8267942583732057,0.6588065447545717,0.740115718418515,0.670072587650502,0.10643583974442991,20
8.619576358795166,0.9267926477207963,0.03956990242004395,0.0016917912597720194,,entropy,,125,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'n_estimators': 125}",0.4880952380952381,0.5994304698623636,0.8215311004784689,0.6794995187680462,0.7377049180327869,0.6652522490473808,0.11453607858382538,25
11.061435222625732,0.24158108932450176,0.04990706443786621,0.0060078401743936605,,entropy,,150,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'n_estimators': 150}",0.520952380952381,0.6022781205505457,0.8354066985645933,0.6482194417709336,0.7290260366441659,0.6671765356965238,0.10777701758287056,24
6.9043598651885985,0.3541214529646237,0.03525357246398926,0.005238501348838994,,entropy,20,100,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 20, 'n_estimators': 100}",0.5352380952380953,0.6003796867584243,0.8282296650717703,0.6751684311838306,0.7324011571841852,0.6742834070872611,0.1018560406820212,19
8.391985177993774,0.2054377995951032,0.03927922248840332,0.001476844200996174,,entropy,20,125,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 20, 'n_estimators': 125}",0.4795238095238095,0.5984812529663028,0.8344497607655502,0.6568816169393648,0.7352941176470589,0.6609261115684173,0.12038568905690421,27
9.749999618530273,0.39010708532230826,0.05202302932739258,0.007616627826211804,,entropy,20,150,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 20, 'n_estimators': 150}",0.5223809523809524,0.5885144755576649,0.8172248803827751,0.6751684311838306,0.7343297974927676,0.6675237073995981,0.10415451475425146,22
6.756066751480103,0.40020344034753663,0.03401823043823242,0.00239460845811167,,entropy,30,100,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 30, 'n_estimators': 100}",0.5076190476190476,0.5946843853820598,0.8344497607655502,0.6554379210779596,0.7444551591128254,0.6673292547914886,0.1138452456437895,23
8.503953838348389,0.24756305857672956,0.0482332706451416,0.01714673146464969,,entropy,30,125,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 30, 'n_estimators': 125}",0.4942857142857143,0.6065495965828192,0.8354066985645933,0.6785370548604427,0.7232401157184185,0.6676038360023976,0.11413984671954543,21
10.860630750656128,0.6186244439973139,0.05638136863708496,0.006807346614183287,,entropy,30,150,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 30, 'n_estimators': 150}",0.47904761904761906,0.5984812529663028,0.8478468899521531,0.6520692974013474,0.7410800385728061,0.6637050195880457,0.1252062357245556,26
7.559005784988403,0.24458768108809398,0.03986539840698242,0.00491670884357788,balanced,entropy,,100,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'n_estimators': 100}",0.5485714285714286,0.605125771238728,0.8401913875598086,0.6896053897978826,0.7261330761812922,0.681925410669828,0.10074014926390364,17
