timestamp,username,latitude,longitude,speed,speedAcc,vertical_acc,                altitude,course,courseAcc,heading,horizontal_acc,major,minor,rssi,rssi_accuracy,                attitude_pitch,attitude_roll,attitude_yaw,rotation_rate_x,rotation_rate_y,                rotation_rate_z,gravity_accel_x,gravity_accel_y,gravity_accel_z,user_accel_x,                user_accel_y,user_accel_z,magnetic_field_x,magnetic_field_y,magnetic_field_z
1688762504.25015,Zebra,36.98139244365513,-122.05178024181768,0.49982309341430664,0.8866638018886582,13.919273894419087,120.66675448084185,172.84316921511459,40.075438711923915,61.933860778808594,17.94424718137381,6,1,-89,2.7825594022071245,0.48209165809416055,1.2810804460144405,2.892937439081984,0.016909871250391006,-0.45752888917922974,-0.05316590517759323,0.8491020202636719,-0.4636334478855133,-0.25312018394470215,-0.10538864135742188,0.1357526183128357,-0.008598566055297852,0,0,0
1688762504.25015,Zebra,36.98139244365513,-122.05178024181768,0.49982309341430664,0.8866638018886582,13.919273894419087,120.66675448084185,172.84316921511459,40.075438711923915,61.933860778808594,17.94424718137381,6,2,-89,2.7825594022071245,0.48209165809416055,1.2810804460144405,2.892937439081984,0.016909871250391006,-0.45752888917922974,-0.05316590517759323,0.8491020202636719,-0.4636334478855133,-0.25312018394470215,-0.10538864135742188,0.1357526183128357,-0.008598566055297852,0,0,0
1688762505.204506,Zebra,36.98138820134227,-122.05177957784659,0.4998230934143052,0.8866638018899148,13.919273894419078,120.66675452142954,172.84316961453013,40.07543871192454,36.525848388671875,17.944247181373818,6,1,-89,2.7825594006026413,0.5344121135379077,1.1963007423504672,-2.9384037771806897,-0.7030336260795593,0.2580533027648926,0.2880667448043823,0.8009240627288818,-0.5093352198600769,-0.314798504114151,-0.1657160520553589,0.2859008312225342,0.1948186457157135,0,0,0
1688762505.204506,Zebra,36.98138820134227,-122.05177957784659,0.4998230934143052,0.8866638018899148,13.919273894419078,120.66675452142954,172.84316961453013,40.07543871192454,36.525848388671875,17.944247181373818,6,2,-89,2.7825594006026413,0.5344121135379077,1.1963007423504672,-2.9384037771806897,-0.7030336260795593,0.2580533027648926,0.2880667448043823,0.8009240627288818,-0.5093352198600769,-0.314798504114151,-0.1657160520553589,0.2859008312225342,0.1948186457157135,0,0,0
1688762506.150101,Zebra,36.98139249982061,-122.05182596135508,0.4998230934143053,0.8552859147712543,12.87281194607747,120.60293102730066,130.88862591459835,42.76495536928659,6.073890686035156,14.985963802963095,6,1,0,-1,0.5029771162477601,1.1265186149983668,-2.3417051035258267,-0.5896600484848022,-0.17979829013347626,0.1892901510000229,0.7910957336425781,-0.4820360839366913,-0.37657496333122253,-0.0704994797706604,0.10842463374137878,0.0036501288414001465,0,0,0
1688762506.150101,Zebra,36.98139249982061,-122.05182596135508,0.4998230934143053,0.8552859147712543,12.87281194607747,120.60293102730066,130.88862591459835,42.76495536928659,6.073890686035156,14.985963802963095,6,2,0,-1,0.5029771162477601,1.1265186149983668,-2.3417051035258267,-0.5896600484848022,-0.17979829013347626,0.1892901510000229,0.7910957336425781,-0.4820360839366913,-0.37657496333122253,-0.0704994797706604,0.10842463374137878,0.0036501288414001465,0,0,0
1688762507.102087,Zebra,36.9813937990813,-122.0518300830933,0.4998230934143053,0.8775493793724359,8.263029805077801,120.53837367054075,126.23484286461037,47.08946749372328,323.917236328125,9.941677250562758,6,1,-80,1.3977024435198124,0.7004242323706098,0.17461586277430383,-1.3721126645197357,-0.339700311422348,-0.7789074182510376,0.1758280098438263,0.13282842934131622,-0.6445420980453491,-0.7529422640800476,0.06783987581729889,-0.0921521782875061,-0.06756860017776489,0,0,0
1688762507.102087,Zebra,36.9813937990813,-122.0518300830933,0.4998230934143053,0.8775493793724359,8.263029805077801,120.53837367054075,126.23484286461037,47.08946749372328,323.917236328125,9.941677250562758,6,2,-88,2.6188028691092926,0.7004242323706098,0.17461586277430383,-1.3721126645197357,-0.339700311422348,-0.7789074182510376,0.1758280098438263,0.13282842934131622,-0.6445420980453491,-0.7529422640800476,0.06783987581729889,-0.0921521782875061,-0.06756860017776489,0,0,0
1688762508.042326,Zebra,36.9814063583375,-122.05183685819472,0.2263522744178772,0.9012797838521227,6.721253090192347,120.4706993252039,-1,-1,273.2044677734375,8.106885639838486,6,1,-80,1.0851203676000816,0.7870809721110913,0.2974447899806494,-0.568449874974362,0.9320335388183594,0.13318167626857758,-0.5831022262573242,0.20688851177692413,-0.7082957029342651,-0.674917995929718,0.21603932976722717,0.04144090414047241,-0.05440640449523926,0,0,0
1688762508.042326,Zebra,36.9814063583375,-122.05183685819472,0.2263522744178772,0.9012797838521227,6.721253090192347,120.4706993252039,-1,-1,273.2044677734375,8.106885639838486,6,2,-88,2.544364549205405,0.7870809721110913,0.2974447899806494,-0.568449874974362,0.9320335388183594,0.13318167626857758,-0.5831022262573242,0.20688851177692413,-0.7082957029342651,-0.674917995929718,0.21603932976722717,0.04144090414047241,-0.05440640449523926,0,0,0
1688762508.998415,Zebra,36.98142050756046,-122.05187040414523,0.451727420091628,0.7212721888534206,12.233016258145442,120.41618795040995,330.2746509358618,57.24953043116112,243.61007690429688,14.497148419884713,6,2,0,-1,0.5516603078752492,0.8325081803979147,-0.15787209400722502,-0.24872566759586334,-0.35622358322143555,-0.4339829087257385,0.6299029588699341,-0.524101972579956,-0.573183536529541,0.18023192882537842,0.0029838085174560547,-0.3117194175720215,0,0,0
