timestamp,username,message_type,message
1684391209.8017669,Jaguar,collecting_data,false
1684420908.287097,Squid,collecting_data,true
1684420911.860574,Squid,sitting_on_bus,true
1684420930.110567,Squid,seat_location,middle
1684421208.13465,Squid,collecting_data,false
1684421310.180712,Possum,collecting_data,true
1684421412.999792,Possum,sitting_on_bus,true
1684421424.7457461,Possum,seat_location,back
1684422003.402786,Possum,collecting_data,false
1684427049.635222,Horse,collecting_data,true
1684427108.701647,Horse,collecting_data,true
1684427117.595564,Horse,sitting_on_bus,true
1684427134.87891,Horse,seat_location,back
1684427292.9548311,Horse,collecting_data,false
1684431832.1868591,Jaguar,collecting_data,true
1684434302.638033,Elk,collecting_data,true
1684434360.714467,Elk,sitting_on_bus,true
1684434377.330349,Elk,seat_location,front
1684435395.874032,Cat,collecting_data,true
1684440750.511796,Possum,collecting_data,true
1684440796.1147509,Possum,sitting_on_bus,true
1684440815.2944632,Possum,seat_location,middle
1684441194.741122,Possum,collecting_data,false
1684441280.373166,Starfish,collecting_data,true
1684441333.812491,Starfish,sitting_on_bus,true
1684441355.5719829,Starfish,seat_location,back
1684441583.3861852,Starfish,collecting_data,false
1684442799.718981,Squid,collecting_data,true
1684442827.7708921,Squid,sitting_on_bus,true
1684442845.0572429,Squid,seat_location,back
1684445100.677222,Jaguar,collecting_data,true
1684445167.5992808,Jaguar,collecting_data,true
1684445242.5268378,Jaguar,collecting_data,true
1684445256.580377,Jaguar,sitting_on_bus,true
1684445272.9675431,Jaguar,seat_location,back
1684445423.891172,Jaguar,collecting_data,false
1684445738.7144241,Toad,collecting_data,true
1684445764.973995,Toad,sitting_on_bus,true
1684445889.9088721,Toad,collecting_data,true
1684445902.974866,Toad,sitting_on_bus,true
1684445920.120745,Toad,seat_location,middle
1684446015.071676,Toad,collecting_data,false
1684446078.913872,Toad,collecting_data,true
1684446705.070934,Cod,collecting_data,true
1684446750.687232,Cod,collecting_data,true
1684446806.5077171,Cod,collecting_data,true
1684446809.316071,Cod,sitting_on_bus,true
1684446826.041393,Cod,seat_location,middle
1684447035.7357779,Cod,collecting_data,false
1684453864.793433,Starfish,collecting_data,true
1684453905.1602058,Starfish,sitting_on_bus,true
1684453922.216167,Starfish,seat_location,front
1684453984.385991,Starfish,collecting_data,false
1684511240.684649,Horse,collecting_data,true
1684511296.635532,Horse,collecting_data,true
1684511299.617553,Horse,sitting_on_bus,true
1684511316.509046,Horse,seat_location,front
1684511665.127963,Horse,collecting_data,false
1684511678.636814,Horse,collecting_data,true
1684517683.525488,Starfish,collecting_data,true
1684517730.884431,Starfish,sitting_on_bus,true
1684517750.518489,Starfish,seat_location,front
1684517817.552868,Starfish,collecting_data,false
1684520118.4451761,Possum,collecting_data,true
1684520132.513068,Possum,sitting_on_bus,true
1684520149.1289759,Possum,seat_location,middle
1684520749.308072,Possum,collecting_data,false
1684522198.345372,Jaguar,collecting_data,true
1684522215.499323,Jaguar,sitting_on_bus,true
